Provider,Total_Claims,Inpatient_Ratio,Total_Reimbursement,Avg_Claim_Amount,Avg_Patient_Age,Avg_Chronic_Conditions,Unique_Physicians,Claims_per_Physician,PotentialFraud
PRV56362,60,0.0,13210,220.16666666666666,86.6111044006925,1.6345811051693404,18,3.3333333333333335,No
PRV56363,19,0.0,10420,548.421052631579,83.44832306639287,1.5909090909090908,2,9.5,No
PRV56364,79,0.0,31280,395.9493670886076,88.8926371369903,1.675324675324675,1,79.0,No
PRV56366,9,0.0,1880,208.88888888888889,83.13415468856947,1.625,2,4.5,No
PRV56367,45,0.0,10550,234.44444444444446,85.67830253251199,1.6818181818181819,4,11.25,No
PRV56368,34,0.029411764705882353,9050,266.1764705882353,82.37508555783711,1.696969696969697,7,4.857142857142857,No
PRV56369,1,0.0,80,80.0,68.75017111567419,1.6363636363636365,1,1.0,No
PRV56370,9,0.0,1620,180.0,72.22359114761578,1.8484848484848486,2,4.5,No
PRV56373,1,0.0,10,10.0,96.58316221765914,1.4545454545454546,1,1.0,No
PRV56374,25,0.0,7570,302.8,84.77331839960176,1.6694214876033058,6,4.166666666666667,No
PRV56375,54,0.0,15220,281.85185185185185,83.52323632844768,1.6865203761755487,4,13.5,No
PRV56376,20,0.0,10780,539.0,82.85092402464065,1.8272727272727274,6,3.3333333333333335,No
PRV56377,1,0.0,60,60.0,77.41820670773443,1.4545454545454546,1,1.0,No
PRV56378,31,0.0,4480,144.51612903225808,86.90802982816383,1.6315789473684212,1,31.0,No
PRV56379,53,0.0,16520,311.6981132075472,83.18664771231508,1.667832167832168,11,4.818181818181818,No
PRV56380,21,0.0,6040,287.6190476190476,78.90759753593429,1.6454545454545455,3,7.0,No
PRV56381,8,0.0,4720,590.0,94.08350444900753,1.7272727272727273,3,2.6666666666666665,No
PRV56384,49,0.04081632653061224,29790,607.9591836734694,87.21030860339853,1.6521739130434783,8,6.125,No
PRV56385,22,0.0,2770,125.9090909090909,86.1823159728704,1.6859504132231407,2,11.0,No
PRV56387,1,0.0,90,90.0,89.41820670773443,1.4545454545454546,1,1.0,No
PRV56388,7,0.0,5300,757.1428571428571,81.94524298425735,1.5,5,1.4,No
PRV56389,15,0.0,6520,434.6666666666667,88.1282577791818,1.8041958041958042,2,7.5,No
PRV56390,5,0.4,40220,8044.0,74.46680355920603,1.4545454545454546,5,1.0,No
PRV56391,2,0.0,150,75.0,82.41341546885695,1.8181818181818181,2,1.0,No
PRV56392,20,0.3,41860,2093.0,83.78288843258044,1.5545454545454547,7,2.857142857142857,Yes
PRV56393,10,0.0,2580,258.0,88.6776180698152,1.6022727272727273,1,10.0,No
PRV56394,32,0.0,15920,497.5,83.5771976141586,1.5779220779220777,5,6.4,No
PRV56395,7,1.0,107000,15285.714285714286,81.01261366969786,1.5454545454545454,2,3.5,No
PRV56396,83,0.3855421686746988,289380,3486.5060240963853,85.81334413049137,1.5467349551856595,31,2.6774193548387095,Yes
PRV56397,47,0.0,9600,204.25531914893617,82.31762252678158,1.562367864693446,20,2.35,No
PRV56398,19,0.05263157894736842,6030,317.36842105263156,86.01332901041104,1.6698564593301435,12,1.5833333333333333,No
PRV56400,9,0.3333333333333333,49800,5533.333333333333,86.30587877405125,1.6262626262626263,7,1.2857142857142858,Yes
PRV56401,143,0.0,27390,191.53846153846155,84.21790484213481,1.6293706293706294,1,143.0,No
PRV56403,34,0.29411764705882354,78660,2313.529411764706,83.94321167560882,1.6480938416422284,8,4.25,Yes
PRV56404,363,0.0,131660,362.69972451790636,82.7204281003049,1.6433566433566433,39,9.307692307692308,No
PRV56405,60,0.0,24090,401.5,81.9405163173324,1.6192109777015438,21,2.857142857142857,No
PRV56406,201,0.0,44770,222.7363184079602,84.15172256445356,1.6414141414141412,7,28.714285714285715,No
PRV56407,40,0.125,39500,987.5,82.05998701275908,1.6247086247086244,18,2.2222222222222223,No
PRV56408,68,0.04411764705882353,79570,1170.1470588235295,82.8205338809035,1.7563636363636363,14,4.857142857142857,No
PRV56410,350,0.0,92530,264.37142857142857,84.62391162472342,1.6014799154334036,19,18.42105263157895,No
PRV56411,75,0.05333333333333334,110650,1475.3333333333333,79.90761709201134,1.657142857142857,15,5.0,No
PRV56412,112,0.08035714285714286,111360,994.2857142857143,81.74664213267909,1.6186540731995278,11,10.181818181818182,No
PRV56413,12,0.0,8650,720.8333333333334,82.90234998859229,1.4924242424242422,4,3.0,No
PRV56414,27,0.0,5900,218.5185185185185,80.99320802400885,1.6328671328671327,24,1.125,No
PRV56415,41,0.0,15990,390.0,85.27096375686548,1.6407982261640797,20,2.05,No
PRV56416,1592,0.13442211055276382,2744870,1724.1645728643216,82.21200616508845,1.637279267495095,52,30.615384615384617,Yes
PRV56417,119,0.0,20230,170.0,82.12488333022215,1.6280991735537191,13,9.153846153846153,No
PRV56418,29,0.0,9790,337.58620689655174,80.87418561614317,1.5791245791245792,14,2.0714285714285716,No
PRV56421,133,0.3458646616541353,510750,3840.2255639097743,82.68676249144423,1.580909090909091,43,3.0930232558139537,Yes
PRV56423,12,0.16666666666666666,15490,1290.8333333333333,90.39206023271733,1.5999999999999999,9,1.3333333333333333,No
PRV56425,381,0.02099737532808399,135450,355.51181102362204,79.39505401303457,1.638339920948617,54,7.055555555555555,Yes
PRV56426,436,0.0,127230,291.8119266055046,83.4009645176628,1.6193615544760582,51,8.549019607843137,No
PRV56427,23,0.0,10460,454.7826086956522,82.53333333333333,1.6090909090909091,13,1.7692307692307692,No
PRV56428,311,0.02572347266881029,172930,556.0450160771704,83.1491811378399,1.6273329319686936,18,17.27777777777778,Yes
PRV56430,38,0.0,11130,292.89473684210526,86.5879534565366,1.5505050505050504,13,2.923076923076923,No
PRV56432,25,0.24,54080,2163.2,84.2964483991178,1.5303030303030303,13,1.9230769230769231,No
PRV56433,121,0.0,39510,326.5289256198347,83.90395907633561,1.6148325358851674,71,1.704225352112676,No
PRV56435,260,0.015384615384615385,100030,384.7307692307692,83.4482635478975,1.6197628458498023,48,5.416666666666667,Yes
PRV56437,719,0.054242002781641166,469300,652.712100139082,83.46274047213363,1.6172975960210003,8,89.875,Yes
PRV56438,133,0.48120300751879697,827300,6220.300751879699,84.56621361754831,1.5699855699855698,59,2.2542372881355934,Yes
PRV56439,443,0.0,134960,304.65011286681715,84.62277441322486,1.624856156501726,40,11.075,No
PRV56440,89,0.0,29150,327.5280898876405,85.422503612442,1.5707070707070707,16,5.5625,No
PRV56441,35,0.0,3980,113.71428571428571,83.86270483552764,1.6310160427807487,26,1.3461538461538463,No
PRV56442,1330,0.06090225563909774,1234150,927.9323308270676,81.88187585347794,1.6219312602291325,81,16.419753086419753,Yes
PRV56444,1317,0.0,383140,290.91875474563403,83.14028366213536,1.6242807825086307,249,5.289156626506024,Yes
PRV56445,55,0.5818181818181818,215750,3922.7272727272725,84.22833675564681,1.6563636363636363,23,2.391304347826087,No
PRV56447,170,0.0,50870,299.2352941176471,81.72945425959435,1.6147614761476148,20,8.5,Yes
PRV56448,584,0.0,198950,340.6678082191781,82.76080527579501,1.6271284271284272,1,584.0,No
PRV56449,135,0.0962962962962963,211880,1569.4814814814815,83.23948031070839,1.5838198498748959,70,1.9285714285714286,No
PRV56451,259,0.0,72950,281.66023166023166,82.41567578753005,1.677589852008457,25,10.36,No
PRV56452,110,0.03636363636363636,63150,574.0909090909091,83.66274352681926,1.6197339246119733,45,2.4444444444444446,No
PRV56453,115,0.0,43550,378.69565217391306,81.88042316606024,1.7177033492822964,18,6.388888888888889,No
PRV56454,159,0.0,43910,276.1635220125786,83.23359279244863,1.6257928118393237,37,4.297297297297297,No
PRV56455,13,0.0,4860,373.84615384615387,78.66712297513119,1.6515151515151516,5,2.6,No
PRV56456,46,0.30434782608695654,114710,2493.695652173913,83.52960763638382,1.57002457002457,17,2.7058823529411766,No
PRV56458,54,0.12962962962962962,53410,989.074074074074,79.00701574264203,1.5946969696969697,24,2.25,No
PRV56461,115,0.08695652173913043,135180,1175.4782608695652,82.29825295880597,1.6054721977052073,73,1.5753424657534247,No
PRV56463,18,0.0,1660,92.22222222222223,86.72609413375207,1.6096256684491976,3,6.0,No
PRV56464,84,0.0,14920,177.61904761904762,82.41271345583462,1.6095571095571095,42,2.0,No
PRV56466,56,0.0,8190,146.25,84.23691535477984,1.5333333333333334,14,4.0,No
PRV56467,349,0.0,95720,274.269340974212,84.11982466104533,1.627176015473888,28,12.464285714285714,No
PRV56468,34,0.14705882352941177,47270,1390.2941176470588,84.24751882272415,1.5482954545454546,18,1.8888888888888888,No
PRV56469,131,0.2748091603053435,430560,3286.7175572519086,82.87587466978918,1.5860255447032308,74,1.7702702702702702,No
PRV56470,37,0.13513513513513514,35610,962.4324324324324,84.41015110830305,1.636363636363636,13,2.8461538461538463,No
PRV56471,43,0.0,10490,243.95348837209303,84.31002900818096,1.6060606060606062,10,4.3,No
PRV56473,55,0.12727272727272726,71310,1296.5454545454545,85.72167008898018,1.5618181818181818,38,1.4473684210526316,No
PRV56474,31,0.03225806451612903,13970,450.64516129032256,82.88863538418636,1.589225589225589,10,3.1,No
PRV56475,34,0.0,11180,328.8235294117647,80.69024260400029,1.666666666666667,11,3.090909090909091,No
PRV56476,4,0.25,6700,1675.0,89.93908281998631,1.5909090909090908,4,1.0,No
PRV56477,9,0.0,4460,495.55555555555554,80.45824777549623,1.5909090909090908,6,1.5,No
PRV56478,152,0.4407894736842105,638850,4202.960526315789,85.03352789320225,1.5282748747315678,52,2.923076923076923,No
PRV56479,140,0.0,38990,278.5,83.50505226278729,1.5608628659476118,72,1.9444444444444444,No
PRV56480,21,0.0,3120,148.57142857142858,78.10468676825533,1.6650717703349285,6,3.5,No
PRV56481,128,0.609375,668910,5225.859375,81.66474211861336,1.558288770053476,27,4.7407407407407405,Yes
PRV56482,28,0.0,14780,527.8571428571429,87.4964962028617,1.567099567099567,12,2.3333333333333335,No
PRV56483,32,0.0625,25850,807.8125,82.39911255871039,1.586206896551724,25,1.28,No
PRV56484,9,0.0,6980,775.5555555555555,84.75929728496463,1.6060606060606057,7,1.2857142857142858,No
PRV56485,48,0.020833333333333332,26790,558.125,85.93964283492006,1.6322314049586775,5,9.6,No
PRV56486,77,0.0,26220,340.5194805194805,79.74789573968218,1.5724815724815722,8,9.625,No
PRV56487,27,0.037037037037037035,12230,452.962962962963,81.21672117017769,1.63973063973064,18,1.5,No
PRV56489,21,0.0,9350,445.23809523809524,83.62888432580424,1.5909090909090908,10,2.1,No
PRV56490,14,0.7857142857142857,78170,5583.571428571428,85.1256477950523,1.5584415584415583,5,2.8,No
PRV56494,560,0.0,185430,331.125,83.29725655632701,1.6370711001061196,31,18.06451612903226,No
PRV56495,36,0.0,11750,326.3888888888889,84.0660655298634,1.640316205533597,3,12.0,No
PRV56496,41,0.0,13620,332.1951219512195,81.41409993155371,1.633116883116883,1,41.0,No
PRV56497,30,0.0,12540,418.0,79.26125643543733,1.592885375494071,5,6.0,No
PRV56498,7,0.0,2510,358.57142857142856,88.7916951859457,1.6666666666666665,3,2.3333333333333335,No
PRV56500,151,0.019867549668874173,65010,430.5298013245033,83.19392493109125,1.656019656019656,3,50.333333333333336,No
PRV56501,232,0.02586206896551724,175190,755.1293103448276,82.35196592896797,1.6233766233766234,14,16.571428571428573,Yes
PRV56502,7,0.0,1410,201.42857142857142,78.25096965548711,1.484848484848485,4,1.75,No
PRV56504,66,0.0,17090,258.93939393939394,83.54169818797506,1.6172248803827751,7,9.428571428571429,No
PRV56507,42,0.16666666666666666,260300,6197.619047619048,80.47122624124678,1.5594405594405594,10,4.2,No
PRV56508,177,0.0,48580,274.4632768361582,82.38378801212478,1.648268398268398,7,25.285714285714285,No
PRV56509,117,0.0,42370,362.13675213675214,82.71674444651855,1.6198347107438016,7,16.714285714285715,No
PRV56510,9,0.0,800,88.88888888888889,77.32277305172582,1.7272727272727273,5,1.8,No
PRV56511,23,0.0,6060,263.4782608695652,87.69768363413668,1.5119617224880384,3,7.666666666666667,No
PRV56512,27,0.0,10050,372.22222222222223,86.12296171035149,1.641711229946524,1,27.0,No
PRV56514,6,0.0,1230,205.0,91.36116814966918,1.575757575757576,1,6.0,No
PRV56515,7,0.0,2640,377.14285714285717,76.65252110426648,1.5303030303030305,2,3.5,No
PRV56517,123,0.0,38170,310.3252032520325,83.24061715719826,1.5776515151515154,3,41.0,No
PRV56518,2,0.0,900,450.0,93.83299110198494,1.3636363636363635,2,1.0,No
PRV56519,7,1.0,69000,9857.142857142857,87.0112447443043,1.5194805194805197,1,7.0,No
PRV56521,32,0.0,11840,370.0,80.5576504262336,1.5413223140495866,4,8.0,No
PRV56522,3,0.0,1700,566.6666666666666,90.80629705681041,1.7575757575757578,2,1.5,No
PRV56523,21,0.0,6670,317.6190476190476,81.23381245722109,1.6,2,10.5,Yes
PRV56524,3,0.0,120,40.0,92.47091033538673,1.515151515151515,1,3.0,No
PRV56525,66,0.0,18830,285.3030303030303,81.03557684995056,1.6646464646464645,1,66.0,No
PRV56526,32,0.0,9020,281.875,82.47112093929341,1.5734265734265733,1,32.0,No
PRV56527,57,0.0,19990,350.70175438596493,82.4311202372804,1.5878787878787877,1,57.0,No
PRV56528,21,0.0,2400,114.28571428571429,80.12762596746171,1.6923076923076925,2,10.5,No
PRV56529,34,0.0,4970,146.1764705882353,81.52735569244808,1.6484848484848484,3,11.333333333333334,No
PRV56530,3,0.0,380,126.66666666666667,76.58316221765914,1.6060606060606057,3,1.0,No
PRV56531,5,0.0,300,60.0,78.01724845995894,1.5272727272727273,1,5.0,No
PRV56533,15,1.0,93000,6200.0,81.66662103582023,1.4909090909090907,2,7.5,No
PRV56535,67,0.0,17920,267.46268656716416,83.11375770020533,1.64,1,67.0,No
PRV56536,65,0.0,17500,269.2307692307692,83.94596770946572,1.7005347593582885,1,65.0,No
PRV56537,104,0.0,22710,218.3653846153846,82.60395508444789,1.6056511056511058,2,52.0,No
PRV56538,23,0.0,4480,194.7826086956522,81.53045859000684,1.6280991735537187,1,23.0,No
PRV56539,1,0.0,900,900.0,81.33333333333333,1.5454545454545454,1,1.0,No
PRV56540,1,1.0,0,0.0,77.67008898015058,1.8181818181818181,1,1.0,No
PRV56541,54,1.0,584000,10814.814814814816,84.10584634458178,1.4905660377358492,7,7.714285714285714,Yes
PRV56543,4,1.0,22000,5500.0,93.52087611225187,1.5681818181818181,2,2.0,No
PRV56544,20,0.9,99630,4981.5,84.13839835728953,1.5181818181818185,2,10.0,No
PRV56545,1,1.0,7000,7000.0,75.83572895277207,1.4545454545454546,1,1.0,No
PRV56546,9,1.0,80000,8888.888888888889,90.57540497376228,1.4646464646464645,1,9.0,No
PRV56547,7,1.0,60000,8571.42857142857,86.28454092109122,1.4935064935064934,4,1.75,No
PRV56548,8,1.0,124000,15500.0,80.29686124963332,1.4285714285714286,2,4.0,No
PRV56549,2,1.0,14000,7000.0,90.33401779603011,1.3636363636363635,1,2.0,No
PRV56550,80,0.6875,554890,6936.125,82.0218817459064,1.52027972027972,20,4.0,Yes
PRV56551,36,0.0,14070,390.8333333333333,78.5474788957335,1.603030303030303,6,6.0,No
PRV56552,24,0.0,7390,307.9166666666667,75.94849418206707,1.6931818181818181,13,1.8461538461538463,No
PRV56553,65,0.0,14620,224.92307692307693,83.76735473179869,1.5669856459330143,16,4.0625,No
PRV56554,48,0.0,13810,287.7083333333333,85.51694789155728,1.618577075098814,28,1.7142857142857142,No
PRV56555,69,0.855072463768116,494800,7171.014492753623,85.11091360446228,1.5183175033921301,16,4.3125,No
PRV56556,880,0.08409090909090909,852530,968.7840909090909,84.43573180469998,1.6084280303030303,12,73.33333333333333,No
PRV56557,65,0.0,22690,349.0769230769231,81.18942805336407,1.5964912280701753,42,1.5476190476190477,No
PRV56559,1113,0.0,345330,310.26954177897574,83.92748257673489,1.6086515714768501,21,53.0,No
PRV56560,2313,0.10722006052745352,3212000,1388.672719412019,84.69017375223342,1.6275596003561184,26,88.96153846153847,Yes
PRV56562,37,0.05405405405405406,48650,1314.8648648648648,87.1675743237211,1.6166007905138338,23,1.608695652173913,No
PRV56563,30,0.26666666666666666,96890,3229.6666666666665,88.71021877455826,1.5824915824915826,20,1.5,No
PRV56566,176,0.005681818181818182,68110,386.9886363636364,82.57188487989309,1.603174603174603,7,25.142857142857142,Yes
PRV56568,131,0.0,62180,474.6564885496183,84.21380125692241,1.5917355371900825,12,10.916666666666666,No
PRV56570,30,0.43333333333333335,150940,5031.333333333333,88.8767206631683,1.4747474747474747,23,1.3043478260869565,No
PRV56571,11,0.2727272727272727,31520,2865.4545454545455,91.87577002053388,1.4659090909090908,10,1.1,No
PRV56572,20,0.0,3890,194.5,82.057278720415,1.6602870813397126,13,1.5384615384615385,No
PRV56574,62,0.1935483870967742,121180,1954.516129032258,82.88498288843259,1.6636363636363638,37,1.6756756756756757,No
PRV56575,830,0.13614457831325302,1154530,1391.0,85.34881561111781,1.6160427807486628,15,55.333333333333336,Yes
PRV56576,234,0.004273504273504274,67150,286.96581196581195,84.60068958017489,1.5904842820730671,2,117.0,No
PRV56577,293,0.027303754266211604,112430,383.7201365187713,84.10544605076107,1.596245859403754,134,2.1865671641791047,No
PRV56578,81,0.08641975308641975,138730,1712.716049382716,85.05482264915193,1.5803237858032377,44,1.8409090909090908,No
PRV56579,39,0.0,6850,175.64102564102564,83.15255465635947,1.641711229946524,9,4.333333333333333,No
PRV56580,185,0.0,62890,339.94594594594594,85.14566457968532,1.5911879531511433,99,1.8686868686868687,No
PRV56581,7,0.0,2110,301.42857142857144,86.45233206218833,1.4545454545454544,1,7.0,No
PRV56582,1,0.0,30,30.0,84.91444216290212,1.9090909090909092,1,1.0,No
PRV56583,24,0.5416666666666666,109070,4544.583333333333,83.75085557837097,1.549242424242424,22,1.0909090909090908,No
PRV56584,55,0.07272727272727272,36660,666.5454545454545,84.44145994043325,1.6363636363636365,11,5.0,No
PRV56585,7,0.5714285714285714,25090,3584.285714285714,85.75066001760047,1.5064935064935063,6,1.1666666666666667,No
PRV56586,4,0.0,370,92.5,83.39698836413416,1.5909090909090908,3,1.3333333333333333,No
PRV56587,473,0.03805496828752643,377970,799.0909090909091,85.30737235175714,1.621301775147929,103,4.592233009708738,Yes
PRV56588,269,0.37174721189591076,1030600,3831.2267657992566,84.74762960478414,1.5798623687069904,108,2.490740740740741,Yes
PRV56589,24,0.16666666666666666,42650,1777.0833333333333,81.82363677846223,1.5643939393939392,14,1.7142857142857142,No
PRV56590,33,0.0,10410,315.45454545454544,87.95416307875738,1.5982404692082113,22,1.5,No
PRV56591,143,0.11188811188811189,135460,947.2727272727273,85.14036205716445,1.561128526645768,35,4.085714285714285,Yes
PRV56592,118,0.5338983050847458,732240,6205.423728813559,84.65445695835838,1.5693296602387512,47,2.5106382978723403,Yes
PRV56593,46,0.0,13490,293.2608695652174,82.71053179775613,1.5553359683794468,15,3.066666666666667,No
PRV56594,70,0.0,29730,424.7142857142857,86.65528747433265,1.6008522727272727,29,2.413793103448276,No
PRV56595,56,0.0,15760,281.42857142857144,84.69154539773234,1.575098814229249,42,1.3333333333333333,No
PRV56596,18,0.0,4140,230.0,80.60612974370676,1.5707070707070707,16,1.125,No
PRV56597,191,0.0,52120,272.87958115183244,84.65155870823222,1.6049586776859501,1,191.0,No
PRV56598,280,0.0,87080,311.0,86.22152599899799,1.593252108716026,42,6.666666666666667,No
PRV56601,33,0.030303030303030304,11510,348.7878787878788,80.19341591044578,1.6187683284457477,10,3.3,No
PRV56602,145,0.0,55810,384.8965517241379,84.24338934752546,1.6178107606679033,22,6.590909090909091,No
PRV56603,4,0.25,6120,1530.0,71.08350444900753,1.5,4,1.0,No
PRV56604,29,0.0,9780,337.2413793103448,86.75701574264204,1.6228956228956228,18,1.6111111111111112,No
PRV56605,108,0.037037037037037035,51240,474.44444444444446,84.12925974322279,1.6666666666666665,3,36.0,Yes
PRV56606,64,0.140625,94550,1477.34375,79.79560890854525,1.5524475524475525,19,3.3684210526315788,No
PRV56607,72,0.05555555555555555,48820,678.0555555555555,84.48007618367407,1.5849802371541502,6,12.0,No
PRV56608,856,0.0,235250,274.8247663551402,85.37139010959531,1.624919023968905,48,17.833333333333332,Yes
PRV56610,30,0.4,76590,2553.0,79.52420064535053,1.603896103896104,18,1.6666666666666667,No
PRV56611,123,0.0,26970,219.26829268292684,84.59054049350921,1.674884437596302,19,6.473684210526316,No
PRV56613,304,0.0,81390,267.73026315789474,86.34789955509925,1.6356534090909092,12,25.333333333333332,No
PRV56614,26,0.5769230769230769,126100,4850.0,82.78713210130047,1.5054545454545456,14,1.8571428571428572,No
PRV56615,129,0.023255813953488372,64650,501.16279069767444,85.97661651929765,1.600185528756957,32,4.03125,No
PRV56616,176,0.0,38150,216.76136363636363,85.88249065063636,1.5909090909090913,4,44.0,Yes
PRV56618,135,0.0,32210,238.59259259259258,85.24843202167932,1.5871985157699442,9,15.0,No
PRV56621,91,0.0,31940,350.989010989011,85.09466710607484,1.5645342312008979,63,1.4444444444444444,No
PRV56622,26,0.0,8930,343.46153846153845,83.80939343567681,1.5887445887445886,18,1.4444444444444444,No
PRV56624,22,0.3181818181818182,187460,8520.90909090909,83.36872983279554,1.554112554112554,17,1.2941176470588236,Yes
PRV56625,36,0.0,10020,278.3333333333333,85.24486652977413,1.6448863636363635,25,1.44,No
PRV56626,94,0.0425531914893617,65670,698.6170212765958,86.50161921399165,1.5983717774762551,25,3.76,No
PRV56628,101,0.0891089108910891,110420,1093.2673267326732,86.58337158271931,1.5860962566844918,40,2.525,No
PRV56630,159,0.39622641509433965,597230,3756.1635220125786,83.92980717033682,1.585423197492163,44,3.6136363636363638,Yes
PRV56632,73,0.0958904109589041,64920,889.3150684931506,82.67500466679111,1.5661157024793388,2,36.5,No
PRV56633,5,0.0,600,120.0,73.36071184120465,1.6666666666666665,4,1.25,No
PRV56634,206,0.0,55830,271.0194174757282,85.1620507170164,1.598669623059867,4,51.5,No
PRV56635,10,0.0,2270,227.0,85.40862422997948,1.5,9,1.1111111111111112,No
PRV56637,161,0.0,40250,250.0,83.87695658907758,1.5859323158593233,65,2.476923076923077,No
PRV56638,26,0.0,7230,278.0769230769231,88.53102897558749,1.5454545454545454,21,1.2380952380952381,No
PRV56639,96,0.0,46400,483.3333333333333,81.98065954123447,1.6247086247086246,2,48.0,No
PRV56640,23,0.0,7320,318.2608695652174,83.57610927595749,1.5770750988142295,14,1.6428571428571428,No
PRV56641,1,0.0,100,100.0,58.16563997262149,1.5454545454545454,1,1.0,No
PRV56642,141,0.0,45430,322.1985815602837,86.44532605011861,1.6098852603706972,1,141.0,No
PRV56643,24,0.3333333333333333,72690,3028.75,89.81892850476014,1.603305785123967,16,1.5,No
PRV56645,64,0.0,22720,355.0,85.609803611857,1.5926573426573427,39,1.641025641025641,No
PRV56647,183,0.6612021857923497,1288910,7043.224043715847,85.67798863879116,1.5338737695425593,57,3.210526315789474,Yes
PRV56648,49,0.0,14940,304.8979591836735,84.5884668035592,1.6401515151515154,23,2.130434782608696,No
PRV56649,266,0.02631578947368421,192350,723.1203007518797,83.4679888482663,1.629711751662971,9,29.555555555555557,Yes
PRV56651,71,0.0,18630,262.3943661971831,87.01581469073092,1.6411483253588515,13,5.461538461538462,No
PRV56653,72,0.0,21060,292.5,82.7121571105144,1.5897435897435896,3,24.0,No
PRV56654,49,0.0,17620,359.59183673469386,85.41893143294277,1.5802139037433156,1,49.0,No
PRV56655,251,0.0,69380,276.41434262948206,83.32604117306377,1.6110139860139858,30,8.366666666666667,No
PRV56656,42,0.0,14060,334.76190476190476,86.92053152068729,1.658307210031348,1,42.0,No
PRV56657,20,0.0,5200,260.0,83.87481937789946,1.5252525252525253,13,1.5384615384615385,No
PRV56658,70,0.014285714285714285,35160,502.2857142857143,84.96162049023403,1.5862977602108037,38,1.8421052631578947,No
PRV56659,141,0.014184397163120567,34550,245.03546099290782,82.57590276481447,1.643250688705234,3,47.0,No
PRV56660,4,0.0,180,45.0,93.56194387405885,1.5909090909090908,2,2.0,No
PRV56662,9,0.3333333333333333,15290,1698.888888888889,87.64212378996774,1.5974025974025972,3,3.0,No
PRV56663,251,0.05179282868525897,159640,636.01593625498,86.58181387760985,1.6514012303485985,29,8.655172413793103,No
PRV56664,15,0.06666666666666667,59600,3973.3333333333335,82.63679920353432,1.586776859504132,3,5.0,No
PRV56667,32,0.0,6300,196.875,83.7805808154884,1.6525974025974024,12,2.6666666666666665,No
PRV56668,73,0.7123287671232876,623470,8540.684931506848,85.03899331332597,1.506293706293706,18,4.055555555555555,Yes
PRV56669,40,0.725,283610,7090.25,82.34881930184805,1.5653409090909092,9,4.444444444444445,Yes
PRV56671,43,0.06976744186046512,35340,821.8604651162791,81.98649326945014,1.5727272727272728,22,1.9545454545454546,No
PRV56672,161,0.0,40980,254.53416149068323,84.8099344871419,1.6883116883116884,20,8.05,No
PRV56673,4,0.5,42640,10660.0,91.0841889117043,1.5227272727272727,3,1.3333333333333333,No
PRV56674,46,0.0,15860,344.7826086956522,86.24986147778756,1.5844155844155843,9,5.111111111111111,No
PRV56675,323,0.0,98690,305.54179566563465,85.97564586218424,1.6062367864693448,14,23.071428571428573,No
PRV56677,1,0.0,20,20.0,80.41615331964408,1.8181818181818181,1,1.0,No
PRV56679,25,0.0,4170,166.8,85.79069851219424,1.6842105263157892,6,4.166666666666667,No
PRV56680,33,0.24242424242424243,64400,1951.5151515151515,86.54936687200548,1.6193181818181819,18,1.8333333333333333,No
PRV56681,5,0.0,790,158.0,86.88405201916495,1.5818181818181818,4,1.25,No
PRV56682,19,0.15789473684210525,16410,863.6842105263158,80.74628048560827,1.5837320574162677,9,2.111111111111111,No
PRV56683,167,0.0,54880,328.622754491018,85.79177974660521,1.6160203432930706,13,12.846153846153847,No
PRV56684,92,0.17391304347826086,172070,1870.3260869565217,84.71594798083505,1.5712809917355373,60,1.5333333333333334,No
PRV56685,405,0.08641975308641975,435290,1074.79012345679,83.05729688145219,1.5972952667167541,24,16.875,Yes
PRV56686,20,0.75,143000,7150.0,85.34763099855503,1.4898989898989898,10,2.0,No
PRV56687,9,0.0,4120,457.77777777777777,84.86868094260292,1.6883116883116882,5,1.8,No
PRV56688,37,0.0,7860,212.43243243243242,84.31643791202853,1.641148325358852,14,2.642857142857143,No
PRV56689,1794,0.0,505530,281.7892976588629,85.16302250472073,1.6345363179534034,16,112.125,Yes
PRV56691,4,0.0,340,85.0,95.56262833675564,1.7045454545454546,4,1.0,No
PRV56693,373,0.0,91230,244.58445040214477,84.45982294627194,1.5951234196267308,23,16.217391304347824,No
PRV56694,8,0.0,3950,493.75,90.22861054072553,1.4886363636363635,8,1.0,No
PRV56696,34,0.20588235294117646,69220,2035.8823529411766,86.01306701512041,1.5950413223140496,25,1.36,No
PRV56697,78,0.0,21570,276.53846153846155,84.48163358430298,1.664141414141414,11,7.090909090909091,No
PRV56699,3,0.0,550,183.33333333333334,88.50102669404517,1.6969696969696968,2,1.5,No
PRV56700,5,0.0,640,128.0,87.73278576317591,1.6909090909090907,4,1.25,No
PRV56701,23,0.17391304347826086,36680,1594.7826086956522,83.72397486155187,1.6198347107438016,16,1.4375,No
PRV56702,224,0.0,47350,211.38392857142858,84.84365870352748,1.6208425720620843,35,6.4,No
PRV56703,48,0.4375,186070,3876.4583333333335,88.0222003987739,1.6126482213438735,24,2.0,No
PRV56705,16,0.25,61120,3820.0,84.28114305270363,1.6306818181818181,13,1.2307692307692308,No
PRV56706,347,0.0893371757925072,346360,998.1556195965418,83.259031105027,1.6035353535353536,17,20.41176470588235,Yes
PRV56707,18,0.0,2860,158.88888888888889,85.32010038786221,1.7272727272727275,2,9.0,No
PRV56708,7,0.0,3530,504.2857142857143,77.08309377138946,1.7999999999999998,4,1.75,No
