Provider,PotentialFraud,n_inpt_claims,n_inpt_bene,inpt_total_reimb,inpt_mean_reimb,inpt_max_reimb,inpt_min_reimb,n_outpt_claims,n_outpt_bene,outpt_total_reimb,outpt_mean_reimb,outpt_max_reimb,outpt_min_reimb,claims_total,bene_total,inpt_outpt_claim_ratio,avg_gender,avg_months_partA,avg_months_partB,avg_IP_annual_reimb,avg_OP_annual_reimb,avg_IP_annual_deduct,avg_OP_annual_deduct,ChronicCond_Alzheimer_rate,ChronicCond_Heartfailure_rate,ChronicCond_KidneyDisease_rate,ChronicCond_Cancer_rate,ChronicCond_ObstrPulmonary_rate,ChronicCond_Depression_rate,ChronicCond_Diabetes_rate,ChronicCond_IschemicHeart_rate,ChronicCond_Osteoporasis_rate,ChronicCond_rheumatoidarthritis_rate,ChronicCond_stroke_rate
PRV56430,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56432,No,6.0,5.0,48000.0,8000.0,19000.0,3000.0,1.0,1.0,50.0,50.0,50.0,50.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56433,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,760.0,253.33333333333334,600.0,80.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56435,Yes,4.0,4.0,30000.0,7500.0,17000.0,0.0,3.0,2.0,580.0,193.33333333333334,500.0,20.0,7.0,6.0,1.0,2.0,12.0,12.0,12000.0,0.0,2136.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PRV56437,Yes,39.0,32.0,286200.0,7338.461538461538,23000.0,0.0,16.0,7.0,3990.0,249.375,1000.0,0.0,55.0,39.0,2.2941176470588234,1.9166666666666667,11.0,12.0,10817.5,618.3333333333334,1468.3333333333333,284.1666666666667,0.4166666666666667,0.75,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.9166666666666666,0.8333333333333334,0.5,0.08333333333333333,0.4166666666666667
PRV56438,Yes,64.0,60.0,799000.0,12484.375,57000.0,2000.0,4.0,4.0,740.0,185.0,500.0,40.0,68.0,64.0,12.8,1.7142857142857142,12.0,12.0,14715.714285714286,1322.142857142857,1296.857142857143,386.42857142857144,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.5,0.07142857142857142
PRV56439,No,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,4190.0,299.2857142857143,1900.0,10.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56440,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56441,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56442,Yes,81.0,74.0,886000.0,10938.271604938273,57000.0,0.0,48.0,24.0,12870.0,268.125,3300.0,0.0,129.0,98.0,1.653061224489796,1.7142857142857142,11.142857142857142,12.0,20546.428571428572,1695.0,1983.4285714285713,520.7142857142857,0.5714285714285714,0.7857142857142857,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.42857142857142855,0.5,0.07142857142857142
PRV56444,Yes,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,17110.0,488.85714285714283,3300.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56445,No,32.0,30.0,210000.0,6562.5,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,32.0,1.5,12.0,12.0,8048.333333333333,438.3333333333333,1068.0,176.66666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0
PRV56447,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56448,No,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,15160.0,489.03225806451616,3100.0,0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56449,No,13.0,13.0,173000.0,13307.692307692309,57000.0,3000.0,6.0,5.0,420.0,70.0,100.0,10.0,19.0,18.0,1.8571428571428572,1.5,12.0,12.0,35900.0,360.0,5102.0,125.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0
PRV56451,No,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1850.0,185.0,800.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56452,No,4.0,4.0,27000.0,6750.0,14000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,12.0,12.0,4000.0,0.0,1068.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PRV56453,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,800.0,400.0,500.0,300.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56454,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,320.0,64.0,100.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56455,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56456,No,14.0,10.0,99000.0,7071.428571428572,14000.0,1000.0,6.0,5.0,3010.0,501.6666666666667,2100.0,30.0,20.0,15.0,2.0,2.0,12.0,12.0,17030.0,490.0,2136.0,110.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
PRV56458,No,7.0,6.0,40000.0,5714.285714285715,10000.0,3000.0,1.0,1.0,300.0,300.0,300.0,300.0,8.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56461,No,10.0,10.0,100000.0,10000.0,28000.0,0.0,2.0,2.0,170.0,85.0,100.0,70.0,12.0,12.0,3.3333333333333335,2.0,12.0,12.0,4120.0,2700.0,1068.0,200.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PRV56463,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,50.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56464,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,230.0,115.0,200.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56466,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,460.0,92.0,300.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56467,No,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2040.0,255.0,1800.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56468,No,5.0,4.0,40000.0,8000.0,16000.0,3000.0,1.0,1.0,50.0,50.0,50.0,50.0,6.0,5.0,2.5,1.0,12.0,12.0,8000.0,450.0,1068.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRV56469,No,36.0,31.0,401000.0,11138.888888888889,57000.0,0.0,1.0,1.0,200.0,200.0,200.0,200.0,37.0,32.0,18.0,1.4,12.0,12.0,10848.0,264.0,1281.6,62.0,0.6,0.6,0.4,0.2,0.6,0.4,0.8,0.6,0.2,0.4,0.2
PRV56470,No,5.0,4.0,28000.0,5600.0,11000.0,3000.0,1.0,1.0,1600.0,1600.0,1600.0,1600.0,6.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56471,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56473,No,7.0,7.0,63000.0,9000.0,16000.0,0.0,1.0,1.0,70.0,70.0,70.0,70.0,8.0,8.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56474,No,1.0,1.0,7000.0,7000.0,7000.0,7000.0,1.0,1.0,70.0,70.0,70.0,70.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56475,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56476,No,1.0,1.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56477,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56478,No,67.0,54.0,613500.0,9156.716417910447,57000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,54.0,67.0,1.5333333333333334,12.0,12.0,14058.666666666666,1724.6666666666667,1495.2,665.3333333333334,0.6,0.9333333333333333,0.7333333333333333,0.2,0.7333333333333333,0.3333333333333333,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.26666666666666666,0.2
PRV56479,No,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,110.0,27.5,60.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56480,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56481,Yes,78.0,48.0,659000.0,8448.71794871795,40000.0,0.0,1.0,1.0,200.0,200.0,200.0,200.0,79.0,49.0,39.0,1.2,12.0,12.0,36600.0,2804.0,3631.2,172.0,0.8,1.0,0.8,0.8,0.8,0.8,1.0,1.0,0.0,0.8,0.8
PRV56482,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56483,No,2.0,2.0,12000.0,6000.0,7000.0,5000.0,2.0,2.0,3360.0,1680.0,3300.0,60.0,4.0,4.0,0.6666666666666666,1.0,12.0,12.0,31540.0,2980.0,2136.0,630.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
PRV56484,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56485,No,1.0,1.0,10000.0,10000.0,10000.0,10000.0,2.0,2.0,170.0,85.0,90.0,80.0,3.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56486,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56487,No,1.0,1.0,9000.0,9000.0,9000.0,9000.0,2.0,2.0,90.0,45.0,60.0,30.0,3.0,3.0,0.3333333333333333,2.0,12.0,12.0,9070.0,590.0,1068.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PRV56489,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56490,No,11.0,11.0,78000.0,7090.909090909091,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,1.6666666666666667,12.0,12.0,9470.0,2626.6666666666665,1068.0,363.3333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0
PRV56494,No,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,1130.0,102.72727272727273,210.0,20.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56495,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56496,No,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,330.0,82.5,200.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56497,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56498,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56500,No,3.0,3.0,19000.0,6333.333333333333,8000.0,5000.0,1.0,1.0,50.0,50.0,50.0,50.0,4.0,4.0,1.5,2.0,12.0,12.0,7240.0,715.0,1068.0,145.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0
PRV56501,Yes,6.0,4.0,94000.0,15666.666666666666,35000.0,7000.0,8.0,5.0,2200.0,275.0,800.0,30.0,14.0,9.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56502,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56504,No,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,980.0,108.88888888888889,600.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56507,No,7.0,6.0,163000.0,23285.714285714286,99000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,1.25,12.0,9.75,13150.0,1972.5,1869.0,287.5,0.25,1.0,0.25,0.5,0.0,1.0,0.75,0.75,0.25,0.75,0.0
PRV56508,No,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3610.0,451.25,1300.0,30.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56509,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2980.0,993.3333333333334,2400.0,80.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56510,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56511,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,120.0,60.0,100.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56512,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56514,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,60.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56515,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56517,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,660.0,132.0,400.0,30.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56518,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56519,No,7.0,7.0,69000.0,9857.142857142857,19000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,12.0,6.0,7000.0,100.0,1068.0,235.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0
PRV56521,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56522,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56523,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56524,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56525,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,140.0,46.666666666666664,100.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56526,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56527,No,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3470.0,867.5,3300.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56528,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,40.0,13.333333333333334,30.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56529,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56530,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56531,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56533,No,15.0,15.0,93000.0,6200.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,2.0,12.0,12.0,25878.0,1222.0,1708.8,350.0,0.6,0.8,0.8,0.2,0.8,0.2,1.0,1.0,0.0,0.8,0.2
PRV56535,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,410.0,136.66666666666666,300.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56536,No,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,860.0,286.6666666666667,600.0,60.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56537,No,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,730.0,91.25,300.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56538,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56539,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56540,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56541,Yes,54.0,53.0,584000.0,10814.814814814816,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,53.0,54.0,1.5833333333333333,12.0,12.0,10983.333333333334,1771.6666666666667,1602.0,532.5,0.5833333333333334,0.6666666666666666,0.75,0.4166666666666667,0.6666666666666666,0.5,0.8333333333333334,1.0,0.6666666666666666,0.3333333333333333,0.08333333333333333
PRV56543,No,4.0,4.0,22000.0,5500.0,10000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,12.0,12.0,5800.0,2370.0,1068.0,140.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
PRV56544,No,18.0,18.0,99000.0,5500.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,1.3333333333333333,12.0,12.0,16180.0,1026.6666666666667,1780.0,226.66666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333
PRV56545,No,1.0,1.0,7000.0,7000.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
